Row Labels,Sum of UNIT_PRICE_GBP
E004015080F26003,93.37
E004015080F2600A,15.22
E004015080F2600E,200.79
E004015080F26063,87.79
E004015080F26064,192.92
E004015080F26065,64.09
E004015080F26067,102.02
E004015080F260B9,182.71
E004015080F26133,202.2
E004015080F26137,151.5
E004015080F2613E,93.54
E004015080F2618F,131.32
E004015080F26191,55.75
E004015080F26197,63.72
E004015080F261CC,143.09
E004015080F261CF,89.19
E004015080F261D7,146.73
E004015080F2621E,42.04
E004015080F2627E,31.07
E004015080F26280,24.96
E004015080F26281,44.25
E004015080F26282,324.56
E004015080F26283,38.41
E004015080F26284,49.74
E004015080F26285,14.42
E004015080F26286,69.63
E004015080F26289,223.83
E004015080F2628A,12.66
E004015080F262AC,294.69
E004015080F262AD,46.36
E004015080F262AF,73.19
E004015080F262DF,36.99
E004015080F262F8,140.16
E004015080F26303,264.34
E004015080F26336,150
E004015080F26348,15.57
E004015080F263AB,312.12
E004015080F263AC,236.12
E004015080F263AD,99.97
E004015080F263AE,59.99
E004015080F263B0,56.91
E004015080F263B1,50.8
E004015080F263B2,106.81
E004015080F263B3,143.17
E004015080F263B7,96.88
E004015080F263B8,48.23
E004015080F263DA,86.06
E004015080F263DC,159.98
E004015080F263DE,14.6
E004015080F2640A,123.08
E004015080F264BD,185.92
E004015080F264C4,380.42
E004015080F26511,109.72
E004015080F26512,95.69
E004015080F26514,15.3
E004015080F2651C,59.19
E004015080F2651D,116.46
E004015080F2651F,45.74
E004015080F265EB,123.1
E004015080F265EF,98.57
E004015080F2663E,30.17
E004015080F2663F,64.42
E004015080F26646,23.81
E004015080F26648,101.75
E004015080F26649,7.08
E004015080F2664A,28.13
E004015080F266BA,48.66
E004015080F266C5,138.74
E004015080F266C9,30.8
E004015080F266D4,12.83
E004015080F2672F,250.78
E004015080F26730,606.27
E004015080F26731,223.6
E004015080F26734,91.84
E004015080F26736,66.64
E004015080F26738,189.17
E004015080F26739,100.87
E004015080F2673A,259.01
E004015080F2673B,88.4
E004015080F2673C,55.3
E004015080F2675F,123.51
E004015080F26761,20.98
E004015080F26763,115.37
E004015080F26764,23.71
E004015080F26765,115.49
E004015080F267B5,41.51
E004015080F267FE,27.16
E004015080F2683D,16.63
E004015080F2685A,172.18
E004015080F2685B,83.63
E004015080F2685C,51.5
E004015080F2685F,188.02
E004015080F26860,84.04
E004015080F26861,112.98
E004015080F26862,12.75
E004015080F26863,64.51
E004015080F26864,92.04
E004015080F26865,46.44
E004015080F26867,61.95
E004015080F26887,54.44
E004015080F2688F,240.53
E004015080F268B4,202.21
E004015080F268BF,15.4
E004015080F268F4,40.34
E004015080F268FA,8.5
E004015080F268FD,74.49
E004015080F26902,14.96
E004015080F26935,71.09
E004015080F26938,108.32
E004015080F2693A,62.13
E004015080F26941,70.69
E004015080F26974,22.11
E004015080F26978,233.61
E004015080F26983,69.02
E004015080F269D8,25.93
E004015080F269D9,164.76
E004015080F269DA,126.04
E004015080F269E3,53.8
E004015080F26A39,4.25
E004015080F26A3E,101.76
E004015080F26A72,76.27
E004015080F26A77,33.89
E004015080F26A7A,42.03
E004015080F26AB4,183.01
E004015080F26ABF,87.45
E004015080F26B12,41.33
E004015080F26B15,16.9
E004015080F26B1D,51.6
E004015080F26B1F,204.62
E004015080F26B95,192.38
E004015080F26BF3,152.37
E004015080F26C17,108.25
E004015080F26C18,147.78
E004015080F26C19,252.33
E004015080F26C1A,67.16
E004015080F26C1B,22.12
E004015080F26C1C,186
E004015080F26C22,100.41
E004015080F26C3F,10.71
E004015080F26C48,15.4
E004015080F26C71,24.33
E004015080F26CCD,139.38
E004015080F26CD8,105.55
E004015080F26D36,73.89
E004015080F26D55,35.5
E004015080F26D56,84.31
E004015080F26D57,192.9
E004015080F26D58,162.35
E004015080F26D59,24.25
E004015080F26D5A,252.33
E004015080F26DAF,30.26
E004015080F26DF4,71.49
E004015080F26E27,30.44
E004015080F26E29,14.07
E004015080F26E2C,51.93
E004015080F26E2E,15.57
E004015080F26E62,143
E004015080F26E66,216.53
E004015080F26EC0,85.27
E004015080F26EC1,102.03
E004015080F26EC3,29.2
E004015080F26F52,9.64
E004015080F26F55,142.92
E004015080F26F57,14.42
E004015080F26F5A,31.57
E004015080F26F5B,72.8
E004015080F26F5C,308.67
E004015080F26F8A,248.89
E004015080F26F91,10
E004015080F26F95,21.86
E004015080F26FE9,22.56
E004015080F26FEB,30.26
E004015080F26FEC,168.56
E004015080F2705E,110.69
E004015080F2706A,285.92
E004015080F270C1,25.83
E004015080F27107,29.38
E004015080F27130,15.4
E004015080F27139,159.26
E004015080F27190,50.33
E004015080F271A2,8.5
E004015080F271E6,139.57
E004015080F271F1,139.63
E004015080F2721B,74.01
E004015080F27265,86.45
E004015080F27267,43.36
E004015080F272A6,27.87
E004015080F272AB,61.58
E004015080F272B6,130.76
E004015080F272D4,45.12
E004015080F272D6,309.2
E004015080F272D7,381.12
E004015080F272DC,187.11
E004015080F272DF,101.49
E004015080F272E0,189.55
E004015080F272E1,24.86
E004015080F2731B,431.24
E004015080F27369,150
E004015080F2736A,202.8
E004015080F2736B,74.24
E004015080F2736C,100.6
E004015080F2736D,414.1
E004015080F27375,195.49
E004015080F2737A,261.7
E004015080F2737B,179.61
E004015080F273D2,6.46
E004015080F273D7,93.12
E004015080F273DB,99.74
E004015080F27401,116.02
E004015080F27403,5.22
E004015080F27405,176.52
E004015080F27407,67.16
E004015080F27408,62.69
E004015080F27409,262.35
E004015080F2740C,74.58
E004015080F2743E,208.67
E004015080F27442,54.6
E004015080F27449,184.33
E004015080F27496,182.13
E004015080F27497,32.47
E004015080F27498,34.67
E004015080F274A0,4.25
E004015080F274A1,304.95
E004015080F274A2,49.39
E004015080F274A3,142.27
E004015080F274A7,159.55
E004015080F274A9,143.97
E004015080F27510,19.38
E004015080F27514,102.66
E004015080F2756C,111.85
E004015080F27577,223.42
E004015080F275C0,4.25
E004015080F275E4,184.77
E004015080F275E6,44.62
E004015080F275EF,51.97
E004015080F275F3,12.75
E004015080F275FE,77.69
E004015080F27640,176.8
E004015080F27647,345.46
E004015080F27695,32.56
E004015080F2769B,244.59
E004015080F276E9,26.03
E004015080F2770E,77.7
E004015080F27710,98.43
E004015080F27719,18.05
E004015080F2771B,26.2
E004015080F27722,8.5
E004015080F2775D,17.52
E004015080F2775E,69.8
E004015080F27768,4.25
E004015080F2778D,42.66
E004015080F2778E,216.18
E004015080F27790,11.86
E004015080F27791,168.47
E004015080F27792,292.53
E004015080F27793,84.05
E004015080F27796,181.08
E004015080F27797,3.36
E004015080F27799,241.15
E004015080F2779B,9.38
E004015080F277D9,85.41
E004015080F27832,283.62
E004015080F27833,21.33
E004015080F27834,54.96
E004015080F2783B,237.94
E004015080F27842,79.41
E004015080F27843,74.58
E004015080F27844,268.14
E004015080F27846,45.39
E004015080F278A4,195.14
E004015080F278C8,37.26
E004015080F278CA,48.67
E004015080F278CB,18.85
E004015080F278CD,84.06
E004015080F278CE,29.83
E004015080F278CF,27.96
E004015080F278D0,217.17
E004015080F278D3,42.38
E004015080F278D4,165.83
E004015080F278D5,133.97
E004015080F278D6,44.44
E004015080F2796E,121.14
E004015080F27976,61.34
E004015080F2797E,201.93
E004015080F2797F,124.98
E004015080F27980,86.42
E004015080F27981,183.08
E004015080F27982,109.1
E004015080F279EC,15.7
E004015080F27A48,44.78
E004015080F27A4D,201.06
E004015080F27A53,36.8
E004015080F27A9B,8.5
E004015080F27B27,120.61
E004015080F27B2B,187.41
E004015080F27B83,18.22
E004015080F27B86,97.41
E004015080F27B88,62.12
E004015080F27B8E,252.9
E004015080F27BDA,40.78
E004015080F27C08,48.84
E004015080F27C0A,66.02
E004015080F27C52,100.68
E004015080F27C7A,73.45
E004015080F27C7B,69.54
E004015080F27C7C,64.07
E004015080F27C7D,123.25
E004015080F27C80,17.97
E004015080F27C81,20.44
E004015080F27C85,23.98
E004015080F27D1A,32.73
E004015080F27D1B,63.27
E004015080F27D1C,97.77
E004015080F27D1D,153.19
E004015080F27D1E,11.24
E004015080F27D25,127.52
E004015080F27D26,226.2
E004015080F27D27,175.51
E004015080F27D7F,90.62
E004015080F27DA1,91.85
E004015080F27DA6,83.27
E004015080F27DA7,78.03
E004015080F27DAA,270.85
E004015080F27DAB,29.72
E004015080F27DAC,48.32
E004015080F27DAD,5.31
E004015080F27E46,94.49
E004015080F27E47,193.46
E004015080F27E48,113.45
E004015080F27E49,192.66
E004015080F27E4A,201.33
E004015080F27E51,77
E004015080F27E52,64.35
E004015080F27E53,112.56
E004015080F27E54,148.3
E004015080F27EB0,295.93
E004015080F27EB2,47.78
E004015080F27EB9,198.91
E004015080F27EBD,49.38
E004015080F27F10,76
E004015080F27F12,12.75
E004015080F27F15,38.94
E004015080F27F3F,30.97
E004015080F27F5F,37.18
E004015080F27F82,4.25
E004015080F27F84,99.99
E004015080F27F8D,105.49
E004015080F27FC7,38.05
E004015080F27FC9,41.85
E004015080F27FE4,0
E004015080F27FE8,165.41
E004015080F28036,45.75
E004015080F2803A,128.48
E004015080F2803B,26.37
E004015080F2803D,223.8
E004015080F2806D,15.75
E004015080F28082,22.66
E004015080F28085,48.78
E004015080F280AE,0
E004015080F280B0,30.44
E004015080F280B9,219.73
E004015080F280BB,24.07
E004015080F28103,333.45
E004015080F2812E,22.92
E004015080F2812F,24.15
E004015080F28130,233.86
E004015080F28131,151.67
E004015080F28134,44.34
E004015080F28135,26.1
E004015080F281CB,87.97
E004015080F281D2,91.59
E004015080F281D3,75.02
E004015080F281D4,73.55
E004015080F281D5,141.69
E004015080F281D6,215.65
E004015080F2822B,134.11
E004015080F28236,131.57
E004015080F2825E,22.03
E004015080F2825F,58.94
E004015080F28262,53.17
E004015080F28263,71.42
E004015080F282FF,103.53
E004015080F28302,58.76
E004015080F28303,162.48
E004015080F28367,420.38
E004015080F28369,50.61
E004015080F28371,222.7
E004015080F283CB,169.29
E004015080F28424,253.28
E004015080F28438,70.63
E004015080F2843C,221.04
E004015080F28443,42.65
E004015080F2844E,39.29
E004015080F28490,87.95
E004015080F28492,11.77
E004015080F28494,176.5
E004015080F2849A,104.34
E004015080F2849C,392.11
E004015080F284F3,120.73
E004015080F2853D,9.38
E004015080F28550,132.91
E004015080F28566,122.65
E004015080F28568,10
E004015080F2856A,62.84
E004015080F28574,66.37
E004015080F285B0,55.86
E004015080F285BD,252.55
E004015080F28674,23.45
E004015080F28676,46.54
E004015080F2867D,97.43
E004015080F2867E,25.66
E004015080F2867F,149.02
E004015080F28680,187.99
E004015080F286D2,104.24
E004015080F2879C,111.68
E004015080F2879D,86.62
E004015080F287A4,95.22
E004015080F287A5,99.1
E004015080F287A6,78.71
E004015080F287A7,71.51
E004015080F287A8,81.49
E004015080F287BA,37.7
E004015080F287F4,62.3
E004015080F28807,83.44
E004015080F2880B,45.75
E004015080F288BA,26.18
E004015080F288BC,97.43
E004015080F288C2,65.48
E004015080F288C3,251.65
E004015080F288C4,134.94
E004015080F288C5,70.36
E004015080F288CB,80.01
E004015080F288CD,52.19
E004015080F288CF,174.68
E004015080F288D8,52.56
E004015080F28920,42.48
E004015080F289D6,74.42
E004015080F289D7,124.25
E004015080F289E0,121.86
E004015080F289E1,96.53
E004015080F289E2,31.85
E004015080F289EA,118.93
E004015080F289EC,42.13
E004015080F289EF,21.77
E004015080F28A49,58.42
E004015080F28A4A,50.53
E004015080F28A51,160.17
E004015080F28A52,193.95
E004015080F28A54,188.85
E004015080F28A55,44.25
E004015080F28A6F,246.11
E004015080F28AC3,104.6
E004015080F28AC7,102.22
E004015080F28ACA,50.35
E004015080F28B31,71.95
E004015080F28B32,354.47
E004015080F28B39,172.95
E004015080F28B3A,40.08
E004015080F28B3C,86.01
E004015080F28B3D,180.17
E004015080F28B56,8.5
E004015080F28BB7,56.37
E004015080F28BBD,104.8
E004015080F28C21,85.12
E004015080F28C22,193.16
E004015080F28C29,157.67
E004015080F28C2A,173.88
E004015080F28C39,58.84
E004015080F28C3E,86.27
E004015080F28C53,126.98
E004015080F28C56,130.61
E004015080F28C9D,20.36
E004015080F28CA0,128.3
E004015080F28D03,61.58
E004015080F28D04,151.05
E004015080F28D0B,128.93
E004015080F28D0C,141.66
E004015080F28D1F,36.46
E004015080F28D36,99.8
E004015080F28D39,270.96
E004015080F28D84,105.58
E004015080F28D89,29.56
E004015080F28D92,26.54
E004015080F28DF4,173.62
E004015080F28DF5,121.14
E004015080F28DF7,154.7
E004015080F28DF8,144.87
E004015080F28E16,25.19
E004015080F28E5F,8.85
E004015080F28E8B,18.06
E004015080F28E94,10.88
E004015080F28E98,141.94
E004015080F28EA3,189.9
E004015080F28F25,189.82
E004015080F28F26,162.05
E004015080F28F28,131.75
E004015080F28F29,309.62
E004015080F28F46,271.58
E004015080F28F8F,103.71
E004015080F28F96,61.94
E004015080F28FBE,123.37
E004015080F28FC2,40.89
E004015080F28FC6,138.99
E004015080F28FCD,218.31
E004015080F28FD8,118.23
E004015080F2906B,150.26
E004015080F29084,165.76
E004015080F2908B,91.32
E004015080F2908E,38.05
E004015080F2908F,140.35
E004015080F290F3,24.61
E004015080F290F7,78.31
E004015080F29195,44.77
E004015080F291A0,169.58
E004015080F291B1,4.25
E004015080F291BA,53.1
E004015080F291BD,156.1
E004015080F29226,12.75
E004015080F29290,132.98
E004015080F292B5,159.89
E004015080F292B6,95.39
E004015080F292B8,69.81
E004015080F292B9,148.75
E004015080F292C0,129.02
E004015080F292C1,251.85
E004015080F292C2,12.03
E004015080F292C3,84.67
E004015080F292C4,106.97
E004015080F292D7,11.05
E004015080F292E2,191.99
E004015080F29322,8.67
E004015080F29329,2.21
E004015080F29355,22.13
E004015080F29368,152.76
E004015080F293C2,97.26
E004015080F293E6,98.22
E004015080F293E7,57.69
E004015080F293E9,107.5
E004015080F293EA,115.13
E004015080F293F1,123.98
E004015080F293F2,284
E004015080F293F3,23.99
E004015080F293F5,24.69
E004015080F29407,143.47
E004015080F29412,35
E004015080F29458,17.97
E004015080F2945C,75.35
E004015080F29486,83.28
E004015080F29488,99.02
E004015080F29498,58.59
E004015080F2952A,23.45
E004015080F29530,128.83
E004015080F29541,28.49
E004015080F29549,254.14
E004015080F2954C,177.87
E004015080F29553,43.09
E004015080F29555,80.88
E004015080F295AC,36.03
E004015080F295B1,51.36
E004015080F295B5,25.23
E004015080F295BC,15.49
E004015080F29666,186.44
E004015080F2967A,328.63
E004015080F2967B,132.37
E004015080F2967E,39.82
E004015080F29686,163.53
E004015080F29688,44.25
E004015080F296F0,45.66
E004015080F29754,76.4
E004015080F2975D,10.62
E004015080F29785,32.03
E004015080F29786,4.25
E004015080F29787,54.87
E004015080F29788,23.27
E004015080F297A6,328.37
E004015080F297EC,25.49
E004015080F297F0,148.99
E004015080F297F7,97.1
E004015080F2981B,18.48
E004015080F2981D,48.76
E004015080F29826,8.5
E004015080F2982D,149.99
E004015080F29886,38.32
E004015080F29891,96.71
E004015080F298B9,136.11
E004015080F298BA,73.8
E004015080F298BB,39.65
E004015080F298BC,34.86
E004015080F298BD,64.87
E004015080F298DA,190.98
E004015080F29923,31.41
E004015080F29927,59.25
E004015080F2992E,30.7
E004015080F2994E,10.44
E004015080F29950,7.61
E004015080F29952,9.11
E004015080F29959,16.02
E004015080F2995B,65.03
E004015080F29963,192.7
E004015080F29A06,144.91
E004015080F29A0C,342.39
E004015080F29A17,165.65
E004015080F29A18,335
E004015080F29A1E,174.93
E004015080F29A1F,109.98
E004015080F29A22,71.03
E004015080F29A23,137.84
E004015080F29A24,65.14
E004015080F29A47,354.87
E004015080F29A4A,58.06
E004015080F29A4B,93.17
E004015080F29A4D,228.88
E004015080F29A4E,23.35
E004015080F29A4F,52.75
E004015080F29A50,127.08
E004015080F29A78,312.25
E004015080F29A88,171.58
E004015080F29B31,20.71
E004015080F29B48,196.79
E004015080F29B49,225.67
E004015080F29B4A,97.61
E004015080F29B50,373.38
E004015080F29B51,233.43
E004015080F29B54,107.85
E004015080F29B7A,134.49
E004015080F29B7C,92.85
E004015080F29B7D,83.69
E004015080F29B7F,150.52
E004015080F29B80,243.28
E004015080F29B82,220.96
E004015080F29B83,26.37
E004015080F29BA5,121.5
E004015080F29BB0,122.62
E004015080F29BB3,122.52
E004015080F29BBE,48.13
E004015080F29C1B,65.15
E004015080F29C24,4.78
E004015080F29C26,2.65
E004015080F29C4C,60.52
E004015080F29C4D,102.29
E004015080F29C4E,66.71
E004015080F29C4F,63.84
E004015080F29C6E,13.27
E004015080F29CC2,66.02
E004015080F29CC6,13.98
E004015080F29CE9,41.94
E004015080F29CEA,35.57
E004015080F29CF3,28.75
E004015080F29CF4,19.29
E004015080F29CF5,5.57
E004015080F29CFB,169.53
E004015080F29D08,75.5
E004015080F29D62,68.22
E004015080F29D8A,108.2
E004015080F29D8B,347.2
E004015080F29D8C,197.94
E004015080F29D8D,74.94
E004015080F29D8E,104.88
E004015080F29DAB,136.28
E004015080F29DB6,30.78
E004015080F29DFC,17.77
E004015080F29E03,72.39
E004015080F29E07,52.91
E004015080F29E31,12.21
E004015080F29E3C,30.45
E004015080F29E45,153.29
E004015080F29EE1,51.93
E004015080F29EE7,106.01
E004015080F29EF2,81.16
E004015080F29EFA,88.5
E004015080F29EFB,275.46
E004015080F29EFE,138.3
E004015080F29EFF,133.7
E004015080F29F05,55.05
E004015080F29F06,236.85
E004015080F29F29,286.37
E004015080F29F2A,120.61
E004015080F29F2C,117.79
E004015080F29F2D,87.93
E004015080F29F2E,119.99
E004015080F29F2F,230.63
E004015080F29F31,66.98
E004015080F29F33,147.51
E004015080F29F34,64.05
E004015080F29F59,103.44
E004015080F29F64,145.07
E004015080F29F6A,105.22
E004015080F29FA4,20.26
E004015080F2A017,36.72
E004015080F2A022,58.77
E004015080F2A02E,150.67
E004015080F2A037,31.94
E004015080F2A038,100
E004015080F2A03B,95.65
E004015080F2A03C,75.66
E004015080F2A042,62.73
E004015080F2A043,63.8
E004015080F2A063,170.21
E004015080F2A064,255.04
E004015080F2A065,91.16
E004015080F2A066,22.3
E004015080F2A067,74.62
E004015080F2A068,151.13
E004015080F2A06A,101.41
E004015080F2A06B,44.26
E004015080F2A06D,171.43
E004015080F2A06E,120.15
E004015080F2A06F,164.71
E004015080F2A070,99.18
E004015080F2A071,189.86
E004015080F2A0A7,24.69
E004015080F2A0EA,48.83
E004015080F2A1B2,95.76
E004015080F2A1B6,8.5
E004015080F2A1BD,89.37
E004015080F2A1E3,21.25
E004015080F2A24B,100.15
E004015080F2A24D,11.14
E004015080F2A256,15.3
E004015080F2A2E9,4.78
E004015080F2A2ED,83.63
E004015080F2A2F6,111.32
E004015080F2A2FD,71.8
E004015080F2A314,195.85
E004015080F2A315,25.22
E004015080F2A31F,8.49
E004015080F2A3C1,122.21
E004015080F2A3D2,47.15
E004015080F2A3DE,303.6
E004015080F2A3DF,85.41
E004015080F2A3E5,239.52
E004015080F2A3E6,58.42
E004015080F2A40A,62.3
E004015080F2A40B,22.22
E004015080F2A40D,383.54
E004015080F2A40E,169.38
E004015080F2A40F,18.94
E004015080F2A411,106.01
E004015080F2A412,60.07
E004015080F2A413,54.68
E004015080F2A414,72.01
E004015080F2A415,134.43
E004015080F2A417,244.07
E004015080F2A440,381.74
E004015080F2A487,13.28
E004015080F2A505,24.07
E004015080F2A512,84.53
E004015080F2A513,127.5
E004015080F2A519,139.46
E004015080F2A51A,61.96
E004015080F2A51C,52.4
E004015080F2A540,223.47
E004015080F2A541,50
E004015080F2A542,225.13
E004015080F2A543,153.32
E004015080F2A544,33.99
E004015080F2A545,123.94
E004015080F2A547,147.94
E004015080F2A548,133.58
E004015080F2A54A,12.75
E004015080F2A54C,165.67
E004015080F2A570,27.34
E004015080F2A5BA,8.5
E004015080F2A5E7,26.73
E004015080F2A5F0,183.89
E004015080F2A5F2,25.4
E004015080F2A686,21.95
E004015080F2A692,118.76
E004015080F2A69D,197.34
E004015080F2A6B3,14.6
E004015080F2A71B,40.52
E004015080F2A724,38.76
E004015080F2A726,78.75
E004015080F2A7CD,161.06
E004015080F2A7E4,24.07
E004015080F2A7E7,76.28
E004015080F2A8BF,165.04
E004015080F2A8CA,76.63
E004015080F2A8DC,81.8
E004015080F2A8DD,74.25
E004015080F2A8DE,101.11
E004015080F2A8DF,182.2
E004015080F2A8E0,33.98
E004015080F2A8E1,14.69
E004015080F2A8E2,342.58
E004015080F2A8E3,85.31
E004015080F2A8E4,121.84
E004015080F2A8E5,166.29
E004015080F2A8E7,121.07
E004015080F2A8E9,24.86
E004015080F2A90E,94.86
E004015080F2A955,11.85
E004015080F2A956,42.66
E004015080F2A960,31.14
E004015080F2A9FC,85.39
E004015080F2AA14,44.51
E004015080F2AA16,87.87
E004015080F2AA18,263.11
E004015080F2AA19,56.65
E004015080F2AA1A,132.11
E004015080F2AA1C,156.09
E004015080F2AA34,89.72
E004015080F2AA47,261.6
E004015080F2AA86,140.71
E004015080F2AA90,60.08
E004015080F2AA91,46.36
E004015080F2AABB,53.98
E004015080F2AB72,109.91
E004015080F2AB88,55.57
E004015080F2AB89,156.34
E004015080F2AB93,109.6
E004015080F2ABF9,37.09
E004015080F2ACA5,65.03
E004015080F2ACA9,125.22
E004015080F2ACCD,32.85
E004015080F2ACCE,386.51
E004015080F2AD92,49.82
E004015080F2AD9D,50.61
E004015080F2ADA9,199.07
E004015080F2ADC1,50.54
E004015080F2ADC2,90.08
E004015080F2ADC3,111.13
E004015080F2ADC6,180.52
E004015080F2ADC8,50.43
E004015080F2ADCA,127.07
E004015080F2ADCC,125.14
E004015080F2ADCD,202.76
E004015080F2ADCE,14.78
E004015080F2ADCF,189.98
E004015080F2ADD0,156.52
E004015080F2ADE1,8.5
E004015080F2ADEC,55.13
E004015080F2ADFE,119.04
E004015080F2AE4A,28.41
E004015080F2AEDD,53.65
E004015080F2AEE6,68.92
E004015080F2AEE7,130.88
E004015080F2AF00,167.53
E004015080F2AF01,131.24
E004015080F2AF02,62.03
E004015080F2AF03,145.55
E004015080F2AF04,80.01
E004015080F2AF05,48.23
E004015080F2AF07,36
E004015080F2AF09,24.69
E004015080F2AF0A,33.79
E004015080F2AF0B,147.08
E004015080F2AF0C,96.35
E004015080F2AF23,88.5
E004015080F2AF2E,108.95
E004015080F2AF37,183.65
E004015080F2AF85,51.6
E004015080F2B064,118.23
E004015080F2B065,45.13
E004015080F2B083,39.11
E004015080F2B192,29.3
E004015080F2B19D,33.95
E004015080F2B1B4,8.5
E004015080F2B1B5,112.06
E004015080F2B280,38.93
E004015080F2B28D,167.09
E004015080F2B297,62.93
E004015080F2B2A8,82.04
E004015080F2B2AA,133.06
E004015080F2B2AB,192.8
E004015080F2B2AC,62.99
E004015080F2B2AD,275.78
E004015080F2B2AE,143.8
E004015080F2B2AF,74.93
E004015080F2B2B0,108.67
E004015080F2B2B2,253.35
E004015080F2B2CA,96.7
E004015080F2B2DA,198.59
E004015080F2B2DB,20.1
E004015080F2B323,81.67
E004015080F2B3B4,7.43
E004015080F2B3BD,50.17
E004015080F2B3BE,61.32
E004015080F2B3C8,106.8
E004015080F2B3C9,186.01
E004015080F2B3DC,52.47
E004015080F2B3DD,288.33
E004015080F2B3E0,88.04
E004015080F2B3E1,123.64
E004015080F2B3E2,146.71
E004015080F2B3E3,29.56
E004015080F2B3E4,96.08
E004015080F2B3E5,175.4
E004015080F2B3E6,69.72
E004015080F2B402,153.15
E004015080F2B40B,111.94
E004015080F2B453,48.23
E004015080F2B454,66.1
E004015080F2B50F,191.38
E004015080F2B533,76.1
E004015080F2B551,225.62
E004015080F2B552,149.88
E004015080F2B63F,49.65
E004015080F2B66A,75.55
E004015080F2B675,129.62
E004015080F2B67C,245.12
E004015080F2B681,88.22
E004015080F2B682,242.38
E004015080F2B68D,416.78
E004015080F2B755,40.53
E004015080F2B758,166.45
E004015080F2B795,45.31
E004015080F2B7A5,286.89
E004015080F2B7AD,40.01
E004015080F2B7AE,190.73
E004015080F2B7EE,32.22
E004015080F2B87F,54.67
E004015080F2B88A,24.69
E004015080F2B895,204.37
E004015080F2B8CD,15.56
E004015080F2B8D6,74.18
E004015080F2B8E3,350.01
E004015080F2B9AA,100
E004015080F2B9B2,40
E004015080F2B9B8,64.32
E004015080F2BA27,37.97
E004015080F2BA44,60.53
E004015080F2BB69,32.99
E004015080F2BBA9,78.61
E004015080F2BBAA,177.9
E004015080F2BBBD,17.7
E004015080F2BBC2,52.4
E004015080F2BBD5,118.47
E004015080F2BC05,63.43
E004015080F2BC07,130.16
E004015080F2BC0A,33.71
E004015080F2BC0E,260.88
E004015080F2BC0F,133.61
E004015080F2BC2D,31.95
E004015080F2BC37,111.36
E004015080F2BC38,47.27
E004015080F2BC4D,43.7
E004015080F2BC4E,31.95
E004015080F2BC51,219.11
E004015080F2BC59,36.64
E004015080F2BC7A,161.2
E004015080F2BC86,29.46
E004015080F2BC87,121.84
E004015080F2BC97,59.73
E004015080F2BC9A,90.53
E004015080F2BC9B,35.39
E004015080F2BCA0,41.69
E004015080F2BCA1,171.59
E004015080F2BCA2,99.71
E004015080F2BCDE,299.96
E004015080F2BCF3,91.57
E004015080F2BCF4,39.19
E004015080F2BCFE,46.54
E004015080F2BD1E,155.17
E004015080F2BD1F,212.55
E004015080F2BD22,3.98
E004015080F2BD26,183.37
E004015080F2BD27,8.5
E004015080F2BD2B,135.57
E004015080F2BD2C,238.49
E004015080F2BD32,90.87
E004015080F2BD3C,174.51
E004015080F2BD3D,198.12
E004015080F2BD42,171.02
E004015080F2BD46,20.17
E004015080F2BD8C,17
E004015080F2BD8D,71.7
E004015080F2BD8E,62.2
E004015080F2BD8F,39.12
E004015080F2BD90,39.47
E004015080F2BD96,109.91
E004015080F2BD98,86.74
E004015080F2BD99,71.69
E004015080F2BD9A,55.21
E004015080F2BDAD,191.38
E004015080F2BDAF,106.18
E004015080F2BDB1,48.24
E004015080F2BE0C,169.56
E004015080F2BE28,81.17
E004015080F2BE51,34.61
E004015080F2BE53,129.52
E004015080F2BE54,77.6
E004015080F2BE57,133.44
E004015080F2BE5C,58.76
E004015080F2BE5D,132.17
E004015080F2BE60,101.37
E004015080F2BE66,145.13
E004015080F2BE6B,109.63
E004015080F2BE75,133.19
E004015080F2BE76,200
E004015080F2BE7A,119.71
E004015080F2BE7F,134.85
E004015080F2BEB5,164.06
E004015080F2BEBF,16.72
E004015080F2BEC0,21.25
E004015080F2BEC1,7.35
E004015080F2BEC3,11.24
E004015080F2BECA,32.4
E004015080F2BECB,83.82
E004015080F2BECD,25.58
E004015080F2BECE,8.5
E004015080F2BEE0,194.67
E004015080F2BEE9,55.66
E004015080F2BEEB,100
E004015080F2BF21,32.3
E004015080F2BF23,13.27
E004015080F2BF2D,68.15
E004015080F2BF2F,90.27
E004015080F2BF45,67.13
E004015080F2BF49,82.79
E004015080F2BF7F,165.57
E004015080F2BF96,63.89
E004015080F2BF97,18.14
E004015080F2BF98,59.11
E004015080F2BF9D,108.84
E004015080F2BF9E,114.15
E004015080F2BFD1,91.14
E004015080F2BFD4,201.95
E004015080F2BFDE,52.92
E004015080F2BFE0,153.43
E004015080F2BFE8,40.89
E004015080F2BFEA,8.58
E004015080F2BFEB,55.94
E004015080F2C006,44.06
E004015080F2C008,35.76
E004015080F2C05D,149.82
E004015080F2C075,114.65
E004015080F2C076,15.92
E004015080F2C0AF,63.71
E004015080F2C0C0,141.83
E004015080F2C0C1,36.37
E004015080F2C0C2,232.32
E004015080F2C0C7,172.37
E004015080F2C0CB,106.9
E004015080F2C101,108.15
E004015080F2C104,49.37
E004015080F2C10A,35.04
E004015080F2C10E,36.28
E004015080F2C114,10.44
E004015080F2C115,73.98
E004015080F2C117,16.37
E004015080F2C12F,11.68
E004015080F2C131,140.95
E004015080F2C13A,41.59
